tempo_segundos,gz_original,gz_filtrado
0.913581132888794,-185.24169921875,-41.8212890625
1.0033740997314453,-185.546875,-60.44921875
1.102074146270752,-188.04931640625,-79.315185546875
1.2139005661010742,-110.77880859375,-90.478515625
1.3053312301635742,-14.22119140625,-91.998291015625
1.433523178100586,-7.8125,-92.87109375
1.553086757659912,-4.33349609375,-93.927001953125
1.6184709072113037,3.23486328125,-92.8955078125
1.7366759777069092,24.90234375,-82.0556640625
1.8596899509429932,151.611328125,-51.62353515625
1.9162554740905762,291.748046875,-3.924560546875
2.036184549331665,321.10595703125,46.74072265625
2.1559746265411377,299.98779296875,95.54443359375
2.219163656234741,240.66162109375,130.6884765625
2.3366410732269287,190.24658203125,151.13525390625
2.457484245300293,157.40966796875,167.657470703125
2.518850088119507,106.50634765625,178.741455078125
2.639693260192871,62.3779296875,184.65576171875
2.7511579990386963,22.88818359375,184.454345703125
2.81697154045105,0.30517578125,169.32373046875
2.934878349304199,-12.14599609375,138.934326171875
3.119746208190918,-27.587890625,104.06494140625
3.177180290222168,-46.142578125,69.451904296875
3.239365577697754,-92.7734375,36.1083984375
3.410794734954834,-132.568359375,3.826904296875
3.475222110748291,-222.59521484375,-34.173583984375
3.539785861968994,-204.40673828125,-65.264892578125
3.657529354095459,-216.552734375,-93.157958984375
3.7799904346466064,-174.98779296875,-112.945556640625
3.8420183658599854,-37.59765625,-116.73583984375
3.950985908508301,60.302734375,-109.490966796875
4.079911470413208,47.9736328125,-101.934814453125
4.134543180465698,26.0009765625,-94.720458984375
4.258709907531738,24.2919921875,-83.013916015625
4.374349117279053,32.1044921875,-66.546630859375
4.440133810043335,10.1318359375,-43.27392578125
4.557604789733887,4.57763671875,-22.37548828125
4.672870874404907,5.92041015625,-0.128173828125
4.738091468811035,10.19287109375,18.389892578125
4.857361316680908,-105.89599609375,11.56005859375
4.97901725769043,6.103515625,6.14013671875
5.099972486495972,-113.8916015625,-10.04638671875
5.158949613571167,-91.1865234375,-21.76513671875
5.275747299194336,19.8974609375,-22.20458984375
5.397203683853149,-157.65380859375,-41.180419921875
5.459840297698975,130.79833984375,-29.11376953125
5.578716516494751,-173.40087890625,-46.91162109375
5.697709798812866,167.78564453125,-30.72509765625
5.7597997188568115,-131.04248046875,-44.8486328125
5.873868465423584,111.26708984375,-23.13232421875
5.990664482116699,-83.92333984375,-32.135009765625
6.058701038360596,-130.55419921875,-33.80126953125
6.173557281494141,154.60205078125,-9.222412109375
6.298016309738159,-122.86376953125,-23.49853515625
6.358612060546875,87.158203125,0.982666015625
6.473541021347046,-15.13671875,-13.61083984375
6.594752311706543,-206.0546875,-16.876220703125
6.658658027648926,120.91064453125,-21.563720703125
6.774667501449585,-99.18212890625,-18.377685546875
6.900284051895142,-31.005859375,-32.60498046875
