tempo_segundos,gz_original,gz_filtrado
0.18467068672180176,2.0751953125,0.8748372395833334
0.312514066696167,0.91552734375,1.1800130208333333
0.3838531970977783,0.18310546875,1.0579427083333333
0.4944276809692383,-0.244140625,0.2848307291666667
0.593184232711792,-6.9580078125,-2.3396809895833335
0.7040355205535889,-36.9873046875,-14.729817708333334
0.7870194911956787,-81.23779296875,-41.727701822916664
0.9402599334716797,-126.03759765625,-81.4208984375
1.0038859844207764,-169.3115234375,-125.52897135416667
1.1090960502624512,-152.099609375,-149.14957682291666
1.1922247409820557,-145.93505859375,-155.78206380208334
1.3038980960845947,-125.54931640625,-141.19466145833334
1.402735948562622,-24.169921875,-98.55143229166667
1.555941104888916,42.66357421875,-35.685221354166664
1.6158826351165771,157.71484375,58.736165364583336
1.7349817752838135,266.90673828125,155.76171875
1.9097938537597656,271.3623046875,231.99462890625
2.0325706005096436,250.1220703125,262.7970377604167
2.153394937515259,192.138671875,237.87434895833334
2.335627317428589,136.962890625,193.07454427083334
2.3993608951568604,118.408203125,149.169921875
2.455829381942749,69.9462890625,108.43912760416667
2.5170743465423584,-4.8828125,61.1572265625
2.6345765590667725,-27.40478515625,12.552897135416666
2.7562973499298096,-53.22265625,-28.50341796875
2.8190460205078125,-136.29150390625,-72.30631510416667
2.9957573413848877,-119.7509765625,-103.08837890625
3.056880235671997,-204.345703125,-153.46272786458334
3.178624153137207,-212.09716796875,-178.73128255208334
3.289340019226074,-196.2890625,-204.24397786458334
3.356914520263672,-94.970703125,-167.78564453125
3.4187941551208496,-5.4931640625,-98.91764322916667
3.5383050441741943,-7.50732421875,-35.990397135416664
3.658541679382324,-7.75146484375,-6.917317708333333
3.770512580871582,-32.77587890625,-16.011555989583332
3.835052967071533,-12.51220703125,-17.679850260416668
3.9572110176086426,13.427734375,-10.6201171875
4.136939525604248,13.85498046875,4.923502604166667
4.257676124572754,-3.72314453125,7.853190104166667
4.378696441650391,-10.986328125,-0.2848307291666667
4.434590578079224,-72.3876953125,-29.032389322916668
4.558353900909424,-82.6416015625,-55.338541666666664
4.671825647354126,-112.6708984375,-89.2333984375
4.735223293304443,-84.65576171875,-93.32275390625
4.859332084655762,-189.94140625,-129.08935546875
4.976954698562622,-10.6201171875,-95.07242838541667
5.03348708152771,-93.26171875,-97.94108072916667
5.159294366836548,107.91015625,1.3427734375
5.33340311050415,-145.32470703125,-43.558756510416664
5.457434892654419,-128.11279296875,-55.17578125
5.578426122665405,127.74658203125,-48.563639322916664
5.697663307189941,137.26806640625,45.633951822916664
5.758953094482422,-142.578125,40.812174479166664
5.871380090713501,247.49755859375,80.72916666666667
5.991442680358887,-138.427734375,-11.16943359375
6.057581186294556,326.84326171875,145.30436197916666
6.171790599822998,-58.837890625,43.192545572916664
6.292766571044922,168.8232421875,145.60953776041666
6.4200239181518555,28.13720703125,46.040852864583336
6.476336479187012,41.19873046875,79.38639322916667
6.594030857086182,163.14697265625,77.49430338541667
6.659212350845337,-79.40673828125,41.646321614583336
6.776829957962036,163.51318359375,82.41780598958333
6.896376609802246,-93.81103515625,-3.23486328125
6.957718133926392,145.263671875,71.6552734375
7.079511404037476,-102.294921875,-16.947428385416668
7.1992974281311035,181.21337890625,74.72737630208333
7.258360862731934,32.28759765625,37.068684895833336
7.370758771896362,-17.15087890625,65.45003255208333
7.55840802192688,160.33935546875,58.492024739583336
7.738106727600098,125.732421875,89.64029947916667
7.791837930679321,-48.15673828125,79.30501302083333
7.918403625488281,64.208984375,47.261555989583336
7.976476192474365,16.2353515625,10.762532552083334
8.09531044960022,-119.7509765625,-13.102213541666666
8.217766284942627,186.46240234375,27.64892578125
8.273934364318848,-178.8330078125,-37.373860677083336
8.399412393569946,127.99072265625,45.206705729166664
8.512023210525513,-88.5009765625,-46.44775390625
8.576707363128662,65.24658203125,34.912109375
8.69521164894104,-4.2724609375,-9.175618489583334
8.816274881362915,28.076171875,29.683430989583332
8.877858638763428,-102.5390625,-26.2451171875
9.109427690505981,13.12255859375,-20.44677734375
9.178985595703125,-146.30126953125,-78.57259114583333
9.290416240692139,13.00048828125,-40.059407552083336
9.411005020141602,-321.59423828125,-151.63167317708334
9.594682216644287,113.70849609375,-64.96175130208333
9.837806224822998,95.03173828125,-37.618001302083336
9.899333715438843,-112.060546875,32.2265625
10.018340587615967,-52.490234375,-23.173014322916668
10.138787508010864,-39.24560546875,-67.93212890625
10.19322395324707,25.08544921875,-22.216796875
10.318813562393188,-106.87255859375,-40.34423828125
10.438305377960205,75.74462890625,-2.01416015625
10.677704095840454,-69.580078125,-33.5693359375
10.794598579406738,-6.77490234375,-0.20345052083333334
10.914285659790039,-2.8076171875,-26.387532552083332
11.03909945487976,-9.46044921875,-6.34765625
11.211219787597656,-15.0146484375,-9.09423828125
11.333518505096436,-23.98681640625,-16.153971354166668
11.391430854797363,-18.6767578125,-19.22607421875
11.69813084602356,-9.6435546875,-17.435709635416668
11.817537069320679,14.95361328125,-4.45556640625
11.938376188278198,11.41357421875,5.574544270833333
12.057011365890503,7.38525390625,11.250813802083334
12.119876861572266,9.33837890625,9.379069010416666
12.230590105056763,4.638671875,7.120768229166667
12.35814094543457,2.685546875,5.55419921875
12.416297197341919,3.2958984375,3.5400390625
12.533319473266602,3.7841796875,3.2552083333333335
12.654046058654785,1.64794921875,2.9093424479166665
12.714851140975952,0.9765625,2.13623046875
12.830410718917847,-1.03759765625,0.5289713541666666
13.014635801315308,-3.41796875,-1.15966796875
