tempo_segundos,gz_original,gz_filtrado
7.602103233337402,200.1953125,39.9169921875
7.663945198059082,-75.37841796875,48.148018973214285
7.782537460327148,92.041015625,26.890345982142858
7.903985977172852,155.45654296875,62.19482421875
8.026709794998169,-163.818359375,22.530691964285715
8.08432674407959,159.912109375,47.938755580357146
8.201802015304565,4.0283203125,53.20521763392857
8.3203706741333,-19.34814453125,21.841866629464285
8.380191564559937,212.646484375,62.98828125
8.503951787948608,-94.3603515625,36.35951450892857
8.62175440788269,53.8330078125,21.841866629464285
8.686567306518555,203.2470703125,74.27978515625
8.80639123916626,-176.26953125,26.253836495535715
8.922373056411743,158.87451171875,48.374720982142854
8.987004518508911,114.07470703125,67.43512834821429
9.16226840019226,-87.158203125,24.605887276785715
9.227178812026978,89.66064453125,50.894601004464285
9.346911668777466,44.677734375,49.586704799107146
9.406540393829346,-80.26123046875,9.085518973214286
9.519347429275513,127.0751953125,52.420479910714285
9.583034038543701,-187.56103515625,2.9296875
9.704400062561035,34.72900390625,-8.405412946428571
9.826924562454224,42.66357421875,10.140555245535714
9.946058988571167,-129.33349609375,-21.144321986607142
10.062965393066406,205.810546875,1.8746512276785714
10.126880645751953,-87.58544921875,0.8283342633928571
10.246389389038086,-249.57275390625,-52.978515625
10.298215866088867,187.19482421875,0.5580357142857143
10.428491353988647,-314.14794921875,-49.281529017857146
10.546073913574219,120.361328125,-38.181849888392854
10.600167989730835,-196.533203125,-47.781808035714285
10.727139472961426,21.240234375,-74.14899553571429
10.901595830917358,-73.1201171875,-72.08251953125
10.966098308563232,-308.77685546875,-80.54024832589286
11.020644903182983,113.8916015625,-91.01213727678571
11.144859313964844,-106.93359375,-61.410086495535715
11.200765609741211,-12.6953125,-80.41817801339286
11.326980352401733,53.466796875,-44.703892299107146
11.438547134399414,5.43212890625,-46.962193080357146
11.503943681716919,18.12744140625,-33.926827566964285
11.622992038726807,-8.11767578125,9.024483816964286
11.746529579162598,17.4560546875,-4.752022879464286
11.8040771484375,-8.6669921875,9.286063058035714
11.926202774047852,12.451171875,12.87841796875
12.036680459976196,-4.94384765625,4.534040178571429
12.165054321289062,-7.6904296875,2.659388950892857
12.220492362976074,-3.2958984375,-0.40108816964285715
12.347778797149658,-11.8408203125,-0.9329659598214286
12.463991165161133,-6.28662109375,-4.324776785714286
12.526930332183838,-0.1220703125,-3.1040736607142856
