tempo_segundos,gz_original,gz_filtrado
0.3923923969268799,-14.83154296875,-1.8798828125
0.4954681396484375,-21.6064453125,-8.8623046875
0.6017186641693115,-45.8984375,-19.140625
0.700352668762207,-73.73046875,-33.30078125
0.7920901775360107,-100.5859375,-51.33056640625
0.9026346206665039,-115.66162109375,-71.49658203125
1.0056374073028564,-149.4140625,-97.05810546875
1.1049861907958984,-147.705078125,-117.41943359375
1.2027990818023682,-75.01220703125,-117.67578125
1.306182861328125,-16.29638671875,-100.81787109375
1.4104301929473877,-10.43701171875,-79.77294921875
1.5284013748168945,7.14111328125,-48.4619140625
1.651613712310791,91.24755859375,-0.67138671875
1.70979905128479,274.0478515625,69.140625
1.8249881267547607,343.26171875,141.05224609375
1.9517936706542969,327.0263671875,208.544921875
2.009321689605713,249.6337890625,257.04345703125
2.253763437271118,169.677734375,272.7294921875
2.309743642807007,80.2001953125,233.9599609375
2.489783525466919,61.1572265625,177.5390625
2.5529043674468994,47.607421875,121.6552734375
2.6702189445495605,20.93505859375,75.91552734375
2.7276644706726074,-9.8876953125,40.00244140625
2.8436973094940186,-38.14697265625,16.3330078125
2.9672155380249023,-76.35498046875,-11.16943359375
3.0256760120391846,-113.95263671875,-43.4814453125
3.153165340423584,-157.04345703125,-79.0771484375
3.2649176120758057,-168.64013671875,-110.82763671875
3.328984260559082,-144.34814453125,-132.06787109375
3.4524948596954346,-154.23583984375,-147.64404296875
3.5638015270233154,-160.33935546875,-156.92138671875
3.6279029846191406,-113.6474609375,-148.2421875
3.7436575889587402,0.0,-114.51416015625
3.864610195159912,30.3955078125,-79.5654296875
3.932589054107666,9.3994140625,-46.83837890625
4.052103042602539,15.56396484375,-11.65771484375
4.1637797355651855,8.48388671875,12.7685546875
4.233561992645264,-96.923828125,-6.6162109375
4.347692489624023,-163.75732421875,-45.44677734375
4.467115640640259,-202.81982421875,-87.890625
4.586137771606445,-154.052734375,-121.81396484375
4.652256727218628,-108.94775390625,-145.30029296875
4.832887172698975,-80.56640625,-142.02880859375
4.892591953277588,-9.33837890625,-111.14501953125
4.949915170669556,52.001953125,-60.1806640625
5.066128253936768,-32.5927734375,-35.888671875
5.191255331039429,7.4462890625,-12.60986328125
5.252810478210449,113.28125,26.15966796875
5.4928388595581055,-103.45458984375,7.33642578125
5.5526955127716064,-82.09228515625,-19.482421875
5.671132326126099,135.55908203125,14.14794921875
5.792798280715942,56.15234375,23.88916015625
5.853691339492798,-29.1748046875,-4.60205078125
5.969611406326294,161.19384765625,48.32763671875
6.091157913208008,-103.1494140625,44.1162109375
6.1527099609375,239.07470703125,64.8193359375
6.269863605499268,-48.095703125,43.9697265625
6.3941943645477295,91.552734375,68.115234375
6.446268081665039,27.587890625,41.39404296875
6.573952674865723,23.98681640625,66.8212890625
6.691344738006592,148.8037109375,48.76708984375
6.811154127120972,-98.5107421875,38.68408203125
6.868408203125,194.2138671875,59.21630859375
6.992614030838013,-28.80859375,47.93701171875
7.110456466674805,83.31298828125,59.80224609375
7.172590255737305,127.44140625,55.52978515625
7.2933032512664795,-62.01171875,62.82958984375
7.4099767208099365,165.22216796875,57.03125
7.531898736953735,18.98193359375,66.58935546875
7.5930681228637695,-22.705078125,45.3857421875
7.7119011878967285,204.77294921875,60.85205078125
7.773602485656738,-62.98828125,60.65673828125
7.952709436416626,97.47314453125,47.10693359375
8.009460210800171,72.265625,57.763671875
8.069514751434326,-80.74951171875,46.15478515625
8.186894655227661,118.10302734375,28.82080078125
8.308416843414307,-22.15576171875,36.9873046875
8.366220951080322,56.396484375,28.77197265625
8.49310302734375,7.568359375,15.83251953125
8.672834396362305,-24.84130859375,27.01416015625
8.728811264038086,34.72900390625,10.33935546875
8.793194055557251,-342.46826171875,-53.72314453125
8.910061120986938,30.8837890625,-58.82568359375
9.030761241912842,-26.4892578125,-65.63720703125
9.09356427192688,-255.9814453125,-111.865234375
9.210481882095337,175.1708984375,-83.77685546875
9.324195146560669,-91.064453125,-33.49609375
9.392619132995605,2.8076171875,-39.111328125
9.509405136108398,128.41796875,-8.1298828125
9.626328945159912,-205.62744140625,1.94091796875
9.692701578140259,65.12451171875,-20.068359375
9.803264379501343,-29.78515625,-7.8125
9.986281871795654,-237.060546875,-55.7861328125
10.234680652618408,-202.2705078125,-121.923828125
10.293230533599854,-101.1962890625,-101.03759765625
10.412699460983276,-112.6708984375,-136.5966796875
10.525251388549805,100.03662109375,-110.63232421875
10.593082189559937,21.6064453125,-58.89892578125
10.710697889328003,20.20263671875,-14.404296875
10.82452940940857,8.85009765625,7.60498046875
11.012483358383179,14.83154296875,33.10546875
11.067841053009033,-17.2119140625,9.65576171875
11.127890825271606,-2.99072265625,4.736328125
11.25290036201477,-7.4462890625,-0.79345703125
11.310667753219604,1.8310546875,-2.197265625
11.429207563400269,2.38037109375,-4.6875
11.550971746444702,-6.53076171875,-2.55126953125
11.610164880752563,-4.94384765625,-2.94189453125
11.732248544692993,-7.080078125,-2.86865234375
11.854490280151367,3.35693359375,-2.5634765625
11.912111043930054,5.67626953125,-1.904296875
12.031857252120972,0.67138671875,-0.4638671875
12.148347616195679,4.7607421875,1.47705078125
12.212066650390625,14.34326171875,5.76171875
12.33226728439331,14.6484375,8.02001953125
12.450935363769531,7.62939453125,8.41064453125
12.510251522064209,3.7841796875,9.033203125
12.628010272979736,4.82177734375,9.04541015625
12.748202562332153,4.150390625,7.0068359375
12.872038125991821,0.1220703125,4.1015625
12.927130222320557,1.0986328125,2.79541015625
13.048319339752197,5.67626953125,3.173828125
13.173519372940063,2.8076171875,2.77099609375
13.227116823196411,4.0283203125,2.74658203125
13.35090970993042,5.55419921875,3.8330078125
13.467323303222656,13.671875,6.34765625
13.525967359542847,11.1083984375,7.43408203125
13.652048826217651,13.24462890625,9.521484375
13.76917028427124,17.08984375,12.1337890625
